GOOG,XLNX,0.002252
GOOG,XYL,0.047702
MO,AEE,0.002716
MO,AEP,0.044888
MO,AWK,0.001892
MO,ABC,0.032264
MO,AMAT,0.014020
MO,T,0.002232
MO,CVX,0.035635
MO,CB,0.017912
MO,CINF,0.012367
MO,CMS,0.011678
MO,COH,0.009932
MO,DLR,0.000415
MO,DTE,0.023767
MO,ENDP,0.004922
MO,ETR,0.024995
MO,EQIX,0.045479
MO,XOM,0.012015
MO,FRT,0.012292
MO,FISV,0.010652
MO,FL,0.003076
MO,GPC,0.047438
MO,HBI,0.047866
MO,HOLX,0.043717
MO,SJM,0.029941
MO,JNJ,0.014017
MO,K,0.040846
MO,KIM,0.002149
MO,LLY,0.031537
MO,MKC,0.019267
MO,NEM,0.002281
MO,NI,0.000000
MO,NOC,0.037119
MO,NVDA,0.044298
MO,PRGO,0.009262
MO,PCG,0.017254
MO,PNW,0.028048
MO,O,0.017920
MO,RSG,0.003921
MO,SCG,0.014119
MO,SO,0.049422
MO,SYY,0.027953
MO,WM,0.016655
MO,WEC,0.019425
MO,XEL,0.009669
MO,XYL,0.008885
AMZN,AIZ,0.019887
AMZN,BMY,0.041791
AMZN,FL,0.016647
AMZN,ICE,0.036770
AMZN,IPG,0.049975
AMZN,IFF,0.031942
AMZN,LLTC,0.036922
AMZN,LOW,0.021618
AMZN,MCHP,0.044889
AMZN,NI,0.000000
AMZN,TXN,0.019963
AEE,T,0.012987
AEE,CINF,0.049320
AEE,CMS,0.040071
AEE,COH,0.021874
AEE,DLR,0.021403
AEE,FISV,0.034676
AEE,FL,0.049390
AEE,K,0.017523
AEE,KIM,0.004026
AEE,LLY,0.031110
AEE,MKC,0.012028
AEE,NEM,0.020507
AEE,NI,0.000000
AEE,O,0.043197
AEE,RSG,0.003447
AEE,WM,0.032273
AEE,XEL,0.032031
AAL,BCR,0.019863
AAL,BSX,0.043093
AAL,NI,0.000001
AEP,T,0.000314
AEP,CMS,0.001826
AEP,COH,0.001113
AEP,ED,0.028370
AEP,DLR,0.030294
AEP,ETR,0.011230
AEP,HOLX,0.031620
AEP,K,0.023579
AEP,LLY,0.016023
AEP,MKC,0.018421
AEP,NEM,0.003987
AEP,NI,0.000000
AEP,PNW,0.034512
AEP,O,0.000167
AEP,REGN,0.006333
AEP,RCL,0.039507
AEP,SO,0.010497
AEP,VZ,0.021374
AEP,WEC,0.041283
AEP,XEL,0.019535
AXP,BHI,0.021972
AXP,KMX,0.049850
AXP,FTI,0.009573
AXP,NI,0.000000
AXP,PFG,0.044620
AIG,BAC,0.009790
AIG,CPB,0.045294
AIG,CBG,0.004594
AIG,ESRX,0.042057
AIG,K,0.037208
AIG,LNC,0.014276
AIG,MPC,0.025991
AIG,NWSA,0.034631
AIG,NI,0.000000
AIG,PNC,0.028828
AIG,RL,0.038059
AIG,REGN,0.020061
AIG,TXT,0.045431
AIG,TRIP,0.027957
AIG,VRTX,0.032552
AMT,APA,0.010181
AMT,HP,0.039584
AMT,NI,0.000000
AMT,WAT,0.037348
AWK,T,0.017233
AWK,DLR,0.002508
AWK,FL,0.027751
AWK,NEM,0.003477
AWK,NI,0.000000
AMP,CELG,0.023911
AMP,C,0.040308
AMP,KEY,0.048201
AMP,NI,0.000000
ABC,NI,0.000000
ABC,PPL,0.020844
ABC,SYY,0.048647
AME,AAPL,0.045963
AME,AN,0.039554
AME,CBG,0.035095
AME,HAR,0.006892
AME,HOLX,0.020273
AME,LM,0.025656
AME,MPC,0.024518
AME,NWSA,0.035275
AME,NWS,0.028397
AME,NKE,0.013184
AME,NI,0.000000
AME,RL,0.037454
AME,REGN,0.024326
AME,RHI,0.018629
AME,TSO,0.006144
AMGN,BBT,0.035841
AMGN,BA,0.048612
AMGN,CBG,0.049937
AMGN,SCHW,0.028296
AMGN,CMA,0.037032
AMGN,JPM,0.016131
AMGN,LNC,0.047128
AMGN,MTB,0.029764
AMGN,MJN,0.046374
AMGN,MET,0.040776
AMGN,NI,0.033467
